label,text
0,أتحفظ على بعض ما جاء فيه خصوصا التقرير الرديء ضد جمال عبدالناصر وانا لا ادافع عنه وهو رديء ليس بطريقة الغزالي ولكن أعني الجودة وصحة التقرير وأتحفظ أيظا على التقرير الخاص بالبابا شنودة وواضح أن الأمر مبالغ فيه. لديه مواضيع أستطاع أن يدمغ الباطل بالحق ولكنه لم يفلح في نظري في الإستطراد إلى مواضيع آخرى عميقة ولكنه تكلم فيها بطريقة مبسطة أكثر من المقبول. ولهجة الكتاب أحيانا مبهمة ربما لأنه يخاطب بها العوام في صورة الخواص.. أقتبس بعض ما أعجبني:. لما كرمنا الله بالعقل إذا كان مفروضا علينا أن نطرحه ظهريا عندما نختار أهم شيء في الحياة وهو الإيمان والسلوك . إن ذكرك لله ليس إستحضارا لغائب إنما هو حضورك أنت من غيبة وإفاقتك أنت من غفلة . إن الله قد يقبل نصف الجهد في سبيله ولكنه لا يقبل نصف النية إما أن يخلص القلب له وإما أن يرفضه كله
0,جيد لاباس اعطيه من عنده بوفيه الأربعاء والخميس سعر الشخص
0,أولا :قرائتي للكتاب :. الملاحظات الاولي : هي طريقة التعليم الاجنبي التي تلقاها الدكتور وكم المساوئ الفادحة في التعليم الاجنبي من العزل الثقافي والبيئي ... ثانيا انه يخرج اجيال ليس بحاجة السوق العربي الولاء للثقافة الاجنبية. التبشير في ثنايا الرحلة . مدي جودة التعليم الاجنبي والفارق الشاسع بينه وبين التعليم العربي الجامعي. ومقارنتها بالتعليم الجامعي العربي الغقيم جداااااا. . ثانيا : اننا كمصريين ثقافتنا ضعيفة جدا عن الخليج العربي تاريخه جزوره ثقافته الخاصة وهذا يؤدي الي العزل بين الدول العربية بعضها البعض. . تبرز السيرة مدي التدخل البريطاني في دول الخليج بشكل صادم لي علي الاقل . نجد مثلا المراسلات بين حكام الخليج وبريطانيا تزيل ب خادمكم الامين . وتصل الي اختيار الحكام وحتي والوزراء التي تري فيهم بريطانيا مصالحها. . الدكتور كاره للناصرية نراه يبرز فداحة افعال عبدالناصر من تشويه الاسلاميين حتي التدخل في الخليج ومد الشيوعية في الخليج العربي. =================================. ملاحظات الكتاب :اكثر ما ازعجني في ثنايا الكتاب اللفة الاجنبية المحشورة في اول الكتاب . ثانيا :السيرة ليست عميقة فكريا او تاريخيا كان نفسي تبقي اعمق من كدا فهي لمحات عامة. لكنها سهلة وبسيطة وفيها بعض الجرأة
0,تدور أحداث الرواية حول حياة فتاة مطلقة وما تعانيه من قبل المجتمع ونظرته لها. رواية سريعة الأحداث ويغلب فيها السرد الشفوي. رواية مليئة بالحزن والكآبة و التعاسة والشقاء ولا مكان فيها للفرح والسرور.
0,هو انا اللي بقيت سطحي و هايف ولا الكتاب ده ممل و مش مفهوم... حقيقي مش عارف
0,إقامة سيئه جدا . . / النظافة سيئه جدا / المكان قديم جدا / الاثاث جدا قديم / الممرات رائحة صراصير
1,رائع جدا . الموقع الاستقبال النضافة والحرية. لاشيئ
1,كتاب عبقري ، فروسو أبدع وأخذنى لرحلة من البحث والأسئلة التى لا تنهى ، عبر روسو عما يدور فى ذهنى بأسلوب ممتع
1,كتاب جميل بمحتواه وأبطاله وشخصياته لخص حياة الفلسطينيين وعيشنا كل لحظاته بأحزانه وأفراحه وآلامه. ............... أمتعتنا شخصياته: لميس ورندة وأمهم وآمنة وصالح وأبوه
1,الجزء الابداع في الثلاثية
1,موظف الاستقبال سيئ . تعجبني كل خدمات الفندق وموقعه وسعره. لم يعجبنى مقابلة موظف الاستقبال وتاخيرنا فى دخول الغرفة رغم اننا زبائن بالفندق ودائمين للنزول به .. علما بأنه يعلم اننا قادمون من إمارة ابوظبى
0,مخيب للأمل. . الموظف في الاستقباللا توجد مواقف
1,مشوقة الى حد ما وتعكس حال المجتمع هذه الايام لكن كعادته يسهب بشرح تفاصيل لا تمت للموضوع الرئيسي بصلة وتجعلك تسأل عن ماذا كان يتحدث
0,كتب هذا المؤلف بلغة عربية أصيلة لكنها مستعصية على عامة القرآء.
1,استثنائي. الموقع على شارع الشيخ زايد النظافة في الغرف و في جميع مواقع الفندق جميع طاقم العمل رائعون. بوفيه الإفطار ممتاز الفندق راقي وملائم للعوائل خدمة صف السيارات أنصح الإقامة بالفندق. أثناء الإقامة حدث عطل لبعض المصاعد مما أدى إلى طول الإنتظار. السعر مرتفع قليلا.ولكن الفندق رائع
0,مش حالك . لا شيء. المواقف السيارات خصوصا في وقت الحفلات لا يوجد مواقف لي زبائن الفندق
1,. إنه وقت الشعور بالفاجعة، فللتو فقدت صديق عزيز دامت صداقتنا يوما، أي ان صداقتنا حققت اطول مدة ممكنة من بين كل الصداقات الأخرى... حقيقة لا أدري ماذا أقول، أشعر بالكلمات تنساب مني وتطرق باب الرحيل والهجران... رحلة دامت يوم دونها أنيس منصور في
1,كتاب رائع مليء بالمعلومات، إخراجه مميز، ليس من نوع الكتب التي تقرأ بجلسة واحدة، فقد وضعته في مكتبي وكنت اقرأ منه عندما اشعر بالرغبة في التحاور مع أحد، كتاب في علم الاجتماع قبل السياسة . انصح بقراءته.
0,مطعم سئ و خدمة سيئة وطاولات ضيقة و العامل خدمته ليس مناسبة وتقديم الطعام سئ و الطعام غير لذيذ و مطبوخ بصورة سيئة و العامل يطلب منك المال قبل جلب الطعام وهذا امر مزعج. نأتي لمسألة الأكل وهو المهم : الطعام مطبوخ بصورة غير جيدة و المشروبات الغازية طعمها سئ والخبز غير طازج و سلطة سيزر دجاج الدجاج مقلي وليس مدخن وايضا تقديم الطعام بصورة غير شهية و الطعام شحيح و قليل و الكاتشاب و المايونيز سئ للاسف والدجاج ليس مكتمل الطبخ و بارد وقاسي وايضا رائحة الطعام واضح انه مطبوخ مسبقا وليس طازجا. نأتي لمسألة تعامل العامل معك : العامل ليس نبيه و سريع و مهذب في التعامل كفاية و ايضا لا يقدم لك الخدمة بشكل جيد و لا يحضر لك المنيو و يتفاعل معك ويطلب منك تسديد الفاتورة قبل جلب الطعام وهو امر مزعج جدا. الخلاصة : المطعم سئ جدا ولا انصح ابدا بزيارته ولا الاكل منه اسوأ تجربة جربتها في القصيم بريدة وايضا الحمامات لا يتوفر فيها المناديل و الخدمو سيئة و الطعام سئ.
0,بعد محاولات كثيرة اني اضغط علي نفسي و اقراه ...فشلت و قررت اني مش هكمل
1,رضوى تنجلي هنا .. وتختفي وراء شجر .. وراء الذكرى .. ووراء كل الدنيا .. . بعد كل صعود وهبوط حروفها .. وبعد كشفها عن طفلة ثرثارة كانتها .. لا أرى فيها سوى أم متفردة بحالة عائلية متفردة .. . شيء كالبكاء يجتاحها في كل صفحة ... ويجتاحني بعد خبر الوفاة .. وشيء كالطير يسكتها ويسكتني قبل خبر الوفاة ... شيء كرضوى ينسكب في الكلمات .. دافئ مرسوم بعناية .. أكاديمي جدا .. فيه سكينة صياد عجوز .. وفيه بحر لا يهدأ .. شيء كرضوى ..
0,كتاب يحكي واقع يعيشه المجتمع المدرسي الأمريكي بشكل خاص والعالم بشكل عام.. يحكي قصة حياة الكاتبة جودي بلانكو وتعاملها مع ماتتعرض له مع التنمر اللي منتشر بشكل كبير في مجتمعهم،. وتوضح لنا الكتابة كيف أن التنمر اللي تعرضت له رغم بشاعته وسوئه إلا أنه ساعدها في النجاح في مستقبلها.. وفي نهايته تحدثنا بشكل بسيط عن اجتماع طلاب المدرسة القدامى اجتماع لم الشمل وكيف قابلت الأشخاص اللي. أذوها وكيف تغيروا يوم أصبحوا ناضجين.. كتاب يحكي موضوع مهم وراعين الأفلام بيلاحظون أن فيه كثير أفلام تتعرض لهالموضوع.. الكتاب نقدر نقول محفز بطريقة ما،. لكن أحس فيه بعض المواقف وكأنها تستدر عطف القارئ وأنا المسكينة بطريقة تنرفز.
0,الأدوات أجزاء ذات جودة وأدوات أخرى ليست ذات جودة على الإطلاق لا أنصح بشراءها لصديق
1,أقول فيه ما قلته في الجزء الأول:. :// . . / / ...
0,الاسوء . لاشئ. الاكل وعدم وجود مواقفوالازعاج
0,أنا مش من هواة الشعر العامى أوى خاصة لو بقرأ لحد غير جاهين أو نجم أو الأبنودى بس الكتاب دا فيه كذا جملة كدا شدونى
0,من أتفه ما قرأت ...
0,طعام جيد، طاقم عمل سيء كان الطعام جيدا، عدا الكابتشينو: كان اللبن ملوثا ولكن طاقم العمل.... كانوا كلهم وقحين، و كأنهم غاضبين من ما دفعناه ربما من وجودنا الوحيدة التي شكرتها حقا عندما رأيتها هي منظفة الغرفة، كانت كريمة البناء كان جيد جدا، من أول الغرف إلى حمام السباحة الجميل، حتى المطعم الصغير إجازة رائعة
0,مجموعة من القصص القصيرة، كتبت بأسلوب سهل وواضح
0,الفكرة جيدة. سير الأحداث بطئ جدا .. الانتقال بين الحاضر والماضي كان بسيط. النهاية نوعا ما مفاجأة
0,ممتاز للعائلات وسيئ للعزاب . الموقع ممتاز. لا ينصح للشباب اللي يوجد لديهم زوار فهناك تعقيد رغم توفر شروط الفندق لديك بالذات الموظف عماد كل شوي يدق الباب لإعادة تشييك الزوار ومحاولة ايجاد مخالفه لكي يحصل على البخشيش وكل يوم على هالحال لايكتفي
0,رواية خفيفة أنهيتها في غضون ساعتين، لم تعجبني النهاية إلا أن النصف الأول. منها كان جيدا. تتحدث الرواية عامة عن معانة النساء السعوديات
1,جيد. تم إبلاغكم بما حدث معي وابلغني احد الموظفين بانه سوف نطلب بالتعويض وللاسف لم يرد علي احد ولم تحل مشكلتي وانا أطالب التعويض منكم شخصيا وأريد الرد عاجلا. الخدمات سيئه ووعود شركة بوكينق الغير صادقه
0,رواية جميلة جدا خلتنى الف حولين نفسى بس طلعت منها بان اى علاقة بين اتنين يجب ان يكللها الاحترام الاحتواء التضحية رواية تستحق القراءة
1,كتاب صغير وجداني جميل
0,الموقع المناسب . الموقع. روائح كريهة بالحماموعدم استبدال الشامبو والصابون باستمرار
1,استثنائي. كل شيءفندق اكتر من ممتاز.
0,كتاب رائع ولاكن يبدوا ان الكثير لا يستطيع تميز مغزي الكاتب
1,رائع. الموقع والنظافة والخدمة. ضعف الواي فاي
1,كالعادة كتاب آخر من ابداعات شريعتي : . استطيع تلخيص فكرة الكتاب في بعض النقاط ... هي أن الإنسان مخلوق مكرم .. هو خليفة الله وهو الذي نفخ فيه الله من روحه. وأمر الملائكة بالسجود له كما يذكر في أغلب كتبه. أما بخصوص الاستحمار .. فهو يقسمها إلى قسمين. استحمار فردي وهو الاستحمار القديم. الاستحمار الاجتماعي وهو الحديث. الفردي هو الذي ينتج العبثية لا أكثر ... صلاة نوم اكل شرب فقط . اما الاجتماعية فكما أشار في مرة من المرات عن الشاعر العباسي الذي. يحاول تصوير دخول المغول الى بغداد بقصيدة لا أكثر. الكتاب وجبة دسمة جدا وأنصح الجميع به .. وهو تقريبا تابع أو متبوع لكتاب مسؤولية المثقف. الآخر الذي أنصح به أيضا
0,مقبول. . لا يوجد مواصلات للحرم.أول مرة أنزل في فندق لا يوجد به طاولة تسريحة ومرايا .
0,عجز مصادر قوي. الإعتماد على مصدر واحد يضعف الرواية و الكتاب قائم على روايات و ربط و تواريخ كان ممكن يبذل في البحث جهد أكبر. لكن الكتاب جيد إلى حد كبير و مفتاح كويس جدا للتفكير
1,رائع. الموقع والهدوء والراحة والهواء العليل. موظفين الاستقبال يحتاجوا للمزيد من التدريب والمطعم العلوي سيء جدا ويحتاج إلى تطوير شامل وتغيير الشييف.
0,لا انصح به . الموقع. سوء التعامل من قبل الموظف فطلبات البوكنج لا يعترف بها فتم طلب سرير اطفال ولم يتم توفيره وعند السؤال عن السبب يقول الموظف هذه سياسة الفندق والذنب ذنب البوكنج كذلك عدم وجود مواقف للسيارات وارتفاع الاسعار
0,مخيب للأمل. . الموكبت والفرش أسوأ مما يقال عنه أنه سيء. وشكلهم من افتتحوا الشقق ما غسلو الموكيت والفرش. وسخ لدرجة حومة الكبد
1,حينما نسمع أن الرواية ماهي إلا تجسيدا لواقع حقبة ما ،فهند والعسكر هي جغرافيا ونافذة تاريخية لنجد فيما مضى
0,عدم الاحترافية بالتعامل مع النزلاء . لاشيء ماعدا موقعه. عدم تجهيز الغرفه بالضيافه في المني بار..ايضا الحجز الملغى في اليوم الثاني تم تاكيده علما باانه تم الغاءه من قبل اسبوع من موعده..مستوى الاكل جدا سيءومستوى النظافه غير مقبوول ..لاانصح به ابدا
1,استقبال ممتاز وتعاون وتعامل راقي من قبل الموظفين يحتاج المبنى إلى صيانه واثاث جيد يليق بموظفيه ونزل . تعامل موظف الإستقبال راقي جدا ومتعاون. مستوى المبنى غير جيد وضعيف جدا من ناحية مستوى الأثاث والصيانه
0,دبي . لايوجد. لازم ساعدتي ذوي الاحتياجات الخاصة وذوي الاعاقة في خصم بطاقة ؟ مال
0,مشويات عااديه جدا ، مقبلات فاشله ، وشورما اقل من عااديه تقيمي هو / ولا يدل الا على رأي وذوقي الشخصي
1,مراد تنازل عن التشويق مقابل انه يثبت انه يقدر يألف رواية تاريخية هادئة توثيقية لفترة هائجة فى صفحات التاريخ المصرى ...الاسلوب الادبى والتشبيهات وطريقة السرد مستواها عالى جدا جدا..حلوة بس اتمنى يرجع تانى للغموض والتشويق لان محدش فى مصر بيكتب فيهم ...
0,مملة جدا. محمد حسن علوان فنان بالكلمات، والوصف عندة دقيق وزائد عن حد اللزوم.. هذا ثاني كتاب اقراءة للكتاب على أمل اني احب كتابته، لكن للأسف كان سيء زي الاول.
1,أعجبتني أغلب المقالات خاصة مقالة فيلم ايميلي
0,مرضي. ممتاز ونظيف ومريح وقريب من الحرم. الاناره خافته والمكان ضيق وينقصه بعض الكماليات
0,مرضي. . مواعيد الأتوبيس ذهابا وايابا للمسجد الحرام لم يلتزمون بها السائقين
1,يجعلك تراجع حسابتك
1,سيرة ذاتية شعرية رائعة. اول ديوان اقرأه من الغلاف الى الغلاف لنزار قباني
1,رائف أفندي جعلني أعيد النظر عن انطباعي عن كل الصامتين من حولي، وعن كل أولئك الذين ظننت أنهم سلبيين لا هدف من حياتهم.. وهذا ما اظنه هدف رئيسي. بالرواية وهو النظر لدواخل الإنسان وأسرار نفسه بدلا من اصدار الحكم عليه ونحن لا نرى إلا القشور الخارجية من شخصيته. ما لاحظته بالرواية. هو أن بدايتها انشقت تماما عن باقي الرواية .. التوقعات التي رمستها فالبداية عن ابطال الرواية واحداثها كانت خاطئة تماما ولكن هذا لا يعني بطبيعة الحال أنني لم اتأثر بالرواية ، رائعة جدا ... وصباح الدين جاء متميزا باسلوبه وهو يدمج بين فلسفته التي تخللت الرواية عن الحياة والحب وعن وصفه وسرده لأحداث الرواية .. ممتعة جدا وتستحق القراءة
0,فى الاول الى شدنى للرواية اسمها مكونتش فاهمة يعنى ايه دراغونوف كنت فكراها رعب وبعدين لما قريت الريفيو بتاعها اتحمست للرواية مع انها اول عمل اقراه للكاتب بصراحة. اول فصلين فى الرواية كانوا مشوقين جدا وبعدين بدأت الاحداث تبقى بطيئة جداللاسف وده الى خلى عنصر التشويق يقل. وبالنسبة للنهاية فكانت متوقعة
0,مرضي. كل شيء جميل. الانترنت مقابل مبلغ من المال ولا يوجد باركن للسيارات
0,كتاب جدا رائع كالعادة وصف شبه دقيق لما يحصل في هذا الزمن من انقلابات والخ.، و وصف حل الثورة حل ساذج لكي يحدث التغير لابد من الشخص ان يتغير بنفسه اولا.
0,الجزء الثالث كان من طبيعته واصل تكوينه هو الكلام المرسل ، وتكرار ما قيل فى الجزئين السابقين ، لم اعجب به لانى لم ارى الجديد فيه ولا اعلم سبب لاصداره غير ليقوم هيكل بتذكير الناس انه رجل يؤيد حكم العسكر مهما كان وهذا لا يحتاج لكتاب كامل لاثبات هذا
0,جدا جدا سيئ . اعجبني قربه من الحرم ..وراحة السرير والتنوع الاكثر من رائع في بوفيه الافطار وتجاوب قسم خدمة الغرف السريع مع كل طلباتي. جلست انتظر الدخول ثلاث ساعات وتفاجات بوساخة الغرفة وانتشار الغبار في كل مكان
0,رحلة ل عبيط. رواية / عمر عباس. ............................ في رواية رحلة ل عبيط يشدنا المؤلف من صفحاتها الأولي إلي عمق الرواية بلغة بسيطة سهلة ممزوجة بالعامية المصرية ، يحكي فيها حكاية شابين اثنين ، مات أبو جد أحدهما فدعا الآخر إلي جنازته بقرية اسمها عبيط قريبة من بلد اخري اسمها كفر فقر ، و من هنا تبدأ القصة أو المغامرة .. يظهر للصديق المسافر أن القرية ذات سمعة سيئة في حوادث القتل و الاختفاء منذ أن قترب من القرية عن طريق حكايات سمعها في الموصلات من الناس . و عند نزوله إليها في الليل تبدأ رحلة الرعب .. قابل الصديق قبل وصوله إلي بلد صديقه مجموعة من الناس جالسين جنب عشة يشربون الشاي و عرف أحدهم اسمه دون أن يذكره لهم ، كان أحدهم أبو الجد الميت ، و صديقه الميت ،و طفل مات أيضا منذ وقت طويل .. يصل الصديق إلي بيت صديقه و يعرف منه قصة علاقة أبو جده بالجن ، منذ أن فتحت مقبرة فيها لعنة مات فيها يوم فتحها من أهل القرية ، و لأن المقبرة مكتوب علي بابها أن من يدخل هنا عبيط ؛ فقد أطلقوا علي القرية التي أنشئت بعد ذلك بلد ال عبيط .. تنتهي القصة بانتهاء اللعنة لأن الصديقان استطاعا جلب الأوراق المسروقة من المقبرة يوم فتحها الاول و استطاعا التعامل مع جني قديم علي المارد وافق علي مساعدتهما في مواجهة حرس المقبرة.. القصة بلغة كما قلت سهلة و بسيطة و لا صعب فيها ، و بالرغم من أنها تعتبر ميزة إلا أنها في نظري تحولت إلي عيب في هذه القصة . فالبساطة المبالغ فيها في رسم الشخصيات جعلها سطحية و بلا عمق . فتقرأ الرواية فتتذكر علي الفور ما كنت تقرأه قديما من مغامرات المغامرون الخمسة .. الروايات في عمومها أحد أهم أبواب الإبداع الأدبي و كي تعلو قيمتها يجب أن ترسم شخصياتها و تحدد خصائصهم النفسية و ترسم ملامحهم الفلسفية و الفكرية .. ما يؤمنون به و ما لا يؤمنون ، ما يحبونه و ما يكرهون . و فيها تتعرض شخصيات الرواية لواقع معاكس لملامح تكوينهم النفسي و الفكري ، و ننتظر نحن كقراء موقف بطل الرواية من هذه المواجهة بين الواقع النفسي و الفلسفي الذي تربي عليه الشخص و بين الواقع الخارجي .. هذه المواجهة هي موضع التربية النفسية الذي يبدع فيه الكاتب لتربية القراء و علي أساسها نحكم عليه بالإجادة و مستواها . و من خلال الكثير من الاعمال القديمة لأمثال شكسبير و غيره استطاع علماء النفس استشفاف أمراض اصيب بها هؤلاء الأبطال ، بل سميت بعض الأمراض النفسية باسماء مشاهير أصيبوا بها في مسرحيات شكسبير ، و هذا قبل اكتشاف هذه الأمراض و تسميتها علميا .. رحلة ل عبيط هي العمل الأول ل عمر عباس و أعتقد أنها عمل ربما نعتبره جيدا لكن علي صاحبه أن يطور عمله القادم .
0,الفندق أقل من عادي . لايوجد فيه شيء يميزه. لايوجد خدمة تنظيف للغرفة حتى لو تطلب ذلك.تطلب منهم شاى أو قهوة لا يستجيبوا لك.قنوات التلفزيون على مزاجهم
0,يحاول الكاتب أن ينبش الكاتب في المسلمات و الإجابة عن أسئلة غير المسلمين و مزيلا اللبس و الفهم الخاطئ حول الأسلام و احكامة، و يأتي الكتاب في احدي عشر فصلا و ينتمي ل فئة مقارنة الأديان.. الكاتب أستهل الكتاب ب نظرة فوقية و أسلوب تنظيري بحت، فلم أري داعي مطلقا أن يذكر جهل غيره و يشيد به و مع الأسف خيب الكاتب ظني و انتهج ذات الأسلوب لما تبقي من الكتاب مع نظرية دونية لكل ما هو مخالف له. الحجج جائت أولية و بسيطة جدا ، ربما تناسب المسلم المقتنع اساسا ولكن بالنسبة لغير المسلمين سوف تكون منقوصة و فيها أخذ و رد كثير ف لم تكن الحجج أو الاجابات حاسمة و نهائية. من أكثر القضيا المهمة التي طرحها في هذا الكتاب كانت من أوجد الخالق وقد أجاب الكاتب إجابة غاية في السطحية و غير مقنعة بالمرة ، وهذه القضية تحديدا لا يجوز تناولها بمثل تلك السطحية فلها محاور ف الإجابة من وجوب الوجود و جواز الوجود و درجات في إقناع المتلقي، أجاب الكاتب عنها في سطر واحد . وتكرر الموضوع في تفنيد نظريات علمية ضخمة حيث جاء الرد في ببضعة سطور. لم أقتنع ب تفسيرة ل إتجاه الإنسان للإلحاد. ، فبعض أن لم يكن أغلب الملحدين توجهوا لذلك بسبب تفسير و فهم خاطئ للدين أو سلوك بعض المتدينين و رجال الدين. و بالنسبة لكتاب الغاية منه سد ثغرات الملحدين و الإجابة علي أسئلتهم، الكتاب لم يضع يده علي مشكلة الإلحاد الأساسية و تجاهل أسباب الإلحاد من الأساس ، و أهمل الكاتب أو الباحث تماما حجة الملحدين الأشهر و هي فكرة العدل علي الأرض فمعظم الملحدين يسألون : وإذا كان هناك اله و هو الإله الحق ، العدل فلماذا لا يقيم الحق و يحل العدل . طرح الكاتب سبب تسمية سورة البقرة بهذا الأسم، و الإجابة كانت لإسقاط مكانتها و قدسيتها البقرة من نفوس بني إسرائيل وهنا خلط مريع فالله سبحانه وتعالى أمر بني إسرائيل بذبح البقرة لذلك السبب أما موضوع تسمية القرآن لسورة البقرة بهذا الإسم فهو موضوع أخر، ف مثلا تسمية سور مريم و محمد و إبراهيم و يوسف و النساء و النحل كلها لبيان مكانه المسمي به السورة، لماذا أختلفت القضية في سورة البقرة . اخطاء الأنجيل و مغالطاتة العلمية جاءت تصب في الموضوع حيث مقارنة الأديان و لكن ذكر أفعال باباوات الفاتيكان و قسطنطين جاء ساذجا للغاية لأنه يوجد مسلمين جاءوا ب أبشع من ذلك و القائمة طويلة حقا فهل نريد أن يأخذ الأسلام من أقوال و أفعال داعش أو بوكو حرام . وقع الكاتب في فخ الإعجاز العلمي في القرآن فجاء الإعجاز المذكور غير مثبت و بدون دليل مثلا : تفسير الثقوب السوداء والتي مازالت كثير من خصائصها غير معروفة. ايضا نظرية العالم الموازي ، أثبت الكاتب عدم جواز صحتها ب أدلة من القرآن و هنا خلط بين العلم و الدين ف أنا كمسلم أثق ب القرآن ولكن ككتاب مقارنة أديان كان علية بذل جهدا أكبر بكثير ل ضحد النظرية علميا. في قضية التعدد، يرجع الكاتب سبب التعدد ف الأسلام هو كفالة الأرامل و السعي علي الايتام وهل لا تتحقق الكفالة و السعي ألا بالزواج . وأستشهد الكاتب ب تعداد الإناث مقابل تعداد الذكور في الغرب حيث أعداد النساء في تزايد، فيكون الحل هو التعداد قد يكون الحل لبعض الناس ولكن ف الكتاب يبدو أنه الحل الوحيد . حقيقة يمكن أن نفكر في أكثر من سبب يجعل التعدد ضرورة في بعض الحالات غير ما ذكره الكاتب من سطحية ، فلو لم أكن مسلمة ل أخذتها علي الأسلام نقيصه بهذا التفسير. الكتاب يحمل شئ من كل شيء و عن كل شئ تقريبا فذكر بحث مختلف الشعوب عن الإله من الميثولوجيا الاغريقية ل بوذا و حمورابي و زرادشت أنتهاء ب سلمان الفارسي ولكنه مع الاسف أغفل الحضارة الفرعونية في بحثها عن إله للكون مع أنها من أول محاولات التوحيد. الحديث عن هذا الكتاب يطول، وهذا غيض من فيض ، ف ملاحظاتي علي الكتاب كثيرة ، و لكنها محاولة جيدة ينقصها العمق و البحث الجيد
0,ممتع جدا لكن لا يقارن بكتاب حوجن.... فيه كمية كبيرة من التشويق، و قد ابدع ابراهيم عباس كعادته في ابتكار عالم موازي متقدم و مبهر، كذلك في تقدم ملحوظ في اسلوب ابراهيم الروائي.. لكن في مبالغة في الخطابات بالذات بين حسام وملاك، و نوع من الكسل في بناء الحبكة، من ما يفقد الرواية مصداقيتها لدى القارئ
0,مع كامل احترامي للشيخ محمد العريفي .. ومع كامل احترامي للمنتقبات كافة وإحداهن والدتي حفظها الله ورعاها . إلا أنني أرفض أن يكون هذا الكتاب هو لبرهان وجوب تغطية الوجه بالنسبة للمرأة .. الحجاب الكامل الوسطي دون أي تشديد ودون أي مبالغة هو الحجاب الذي يتكون من الجلباب مع شموله ل أمور وهي ألا يصف وألا يشف وألا يكون لافتا للنظر .. ومن غطاء الرأس مع شموله للصفات السابقة الذكر ... كما أن لدي الكثير من الاعتراضات على الأدلة التي استدل بها العريفي .. فهو مثلا في إحداها يذكر الأوامر التي كانت نساء النبي قد اختصت بها وحدها دون غيرها من نساء المؤمنين مثل أن يكون الحديث بينهن وبين المؤمنين من وراء حجاب . الغريب في الأمر أن يكون هذا الموضوع قد حاز على كمية الاهتمام المبالغ فيها من قبل العريفي في عصرنا هذا العصر الذي يكثر فيه حديث الشيوخ عن المسائل الفقهية وينسون المسائل الفكرية التي تفوقها اهتماما ... لا أقول أن لا نلتزم بأوامر الدين فهذا خط أحمر لا يمكن تجاوزه ولكن ليس علينا المبالغة والتضييق على أنفسنا وأن نقع في حيرة قد كفانا شرها جمهور العلماء بقولهم أن الوجه يجوز كشفه ... وفي النهاية أقول لعنة الله على كل من يحارب الحجاب ويدعو إلى السفور والفساد في الأرض ..
1,عميق ومجدد حد الدهشة .. وقراءته واجبة . : للتحميل. :// . . /
1,في الحقيقة انني كنت قد اعتقدت ان الكتاب يتكلم عن الجمهور العادي. اي الشعب في سلوكه مع اي عادة موجودة لديه. ولكنه لا يتكلم بهذه الطريقة. بل يتكلم عن ذلك الجمهور الذي يقف في مظاهرة. عن الجمهور السياسي ان صح التعبير. الكتاب تكلم عن نقاط بارزة ومعادة في اكثر من مرة. ويمكن ان نقول ان الكتاب ركز على ما يلي:. الجمهور مقود تقريبا من قبل اللا وعي.. إن الجمهور يمكنه بسهولة أن يصبح جلادا، وبنفس درجة السهولة يمكنه أن يصبح ضحية . المستحيل غير موجود بالنسبة للجمهور . إن الخيال الخاص بالجمهور، كخيال كل الكائنات التي لا تفكر عقلانيا. ولما كان الجمهور غير قادر على التفكير، ولا على المحاكمة العقلانية، فإنه لا يعرف المستحيل.. الشيء الذي يهيمن على روح الجمهور ليس الحرية، وإنما العبودية.. لكي تقنع الجمهور يجب اولا ان تفهم العواطف الجياشة في داخله، ثم تبين له انك تشاركه إياها، ثم تبدا في تغييرها عن طريق اثارة بعض الصور المحرضة.. العاطفة في صراعها الابدي ضد العقل، لم تكن مهزومة يوما.. عجز الجمهور عن التفكير المتعقل، يحرمه من كل روح نقدية، أي من كل قدرة على التمييز بين الحق والصواب.. لن يفهم بعض الأحداث التاريخية وخصوصا أكثرها أهمية الا بعد ان ندرك الصيغة الدينية التي تنتهي عقائد الجمهور بتلبسها أخيرا.. العامل الكبير لتطور الشعوب، ما كان الحقيقة ابدا. إنما الخطأ.. إن البحث عن وسيلة للتأثير على روح الجمهور، لا ينبغي أن يكون في المؤسسات.
1,من أعظم الروايات المترجمة التي قرأتها في حياتي. تحمل إحساسا ولغة وقوة في سرد الأحداث :
